"date","state","positive","negative","pending","hospitalizedCurrently","hospitalizedCumulative","inIcuCurrently","inIcuCumulative","onVentilatorCurrently","onVentilatorCumulative","recovered","hash","dateChecked","death","hospitalized","total","totalTestResults","posNeg","fips","deathIncrease","hospitalizedIncrease","negativeIncrease","positiveIncrease","totalTestResultsIncrease","Index","positive_z","negative_z","hosp_z","death_z","total_z","recovered_z"
20200404,"NY",113704,169917,NA,15905,26383,4126,NA,NA,NA,10478,"792799b4ed7e06f7995dec04e454a37ec5edb0c0","2020-04-04T20:00:00Z",3565,26383,283621,283621,283621,36,630,2687,12260,10841,23101,990,6.05759392218273,3.7784407475629,3.86253665823595,3.17058460117056,4.77341379162654,2.64060814851058
20200404,"OH",3739,38132,NA,NA,1006,NA,326,NA,NA,NA,"f317223856900d8dd2a3ec361b5b3edc776a2cb5","2020-04-04T20:00:00Z",102,1006,41871,41871,41871,39,11,111,3069,427,3496,991,-0.0468180441827924,0.444159458990273,-0.0816239050830861,-0.131356228173531,0.323774445048228,NA
20200404,"OK",1159,1362,NA,NA,316,NA,NA,NA,NA,NA,"c009b48e99f48b5124644ba88479304de7eab155","2020-04-04T20:00:00Z",42,316,2521,2521,2521,40,4,27,47,171,218,992,-0.190039822687071,-0.486155242840858,-0.188865532883462,-0.188565714099216,-0.40049983949306,NA
20200404,"OR",999,16535,NA,NA,239,NA,NA,38,NA,NA,"0d38ab0fd06af64c96daa9315d986181158b3ded","2020-04-04T20:00:00Z",26,239,17534,17534,17534,41,4,35,0,100,100,993,-0.198921793447027,-0.102264435909018,-0.200833076855388,-0.203821577012732,-0.124171254135541,NA
20200404,"PA",10017,60013,NA,NA,1004,NA,NA,NA,NA,NA,"81ba5a1abe612a1fd95cedf0baeb4e7b9e446694","2020-04-04T20:00:00Z",136,1004,70030,70030,70030,42,34,152,6318,1597,7915,994,0.301688283510953,0.997768814191986,-0.0819347503810582,-0.0989375194823103,0.842067699899515,NA
20200404,"PR",452,2605,1129,NA,NA,NA,NA,NA,NA,NA,"6df35c474e40400cf188b8e94850f9c371d1a88d","2020-04-04T20:00:00Z",18,NA,4186,3057,3057,72,3,0,556,74,630,995,-0.229287030982624,-0.454706203559484,NA,-0.21144950846949,-0.369853926309801,NA
20200404,"RI",806,5584,NA,93,NA,31,NA,6,NA,35,"a77810637e6c6db9721eaa87537095b5e2a2d791","2020-04-04T20:00:00Z",17,NA,6390,6390,6390,44,3,0,727,97,824,996,-0.209635670676223,-0.379334773133731,NA,-0.212402999901585,-0.329287203993943,-0.292972413687386
20200404,"SC",1917,16397,NA,NA,241,NA,NA,NA,NA,NA,"b0fb0beac6f2e84cb2ef41f3a01abcf88df02ad7","2020-04-04T20:00:00Z",40,241,18314,18314,18314,45,9,0,10956,363,11319,997,-0.147961486211783,-0.105755962393997,-0.200522231557416,-0.190472696963406,-0.109814610121762,NA
20200404,"SD",212,5012,1,NA,19,NA,NA,NA,NA,76,"f4760a4f2592a21960fa3a320e23904bd1425fe8","2020-04-04T20:00:00Z",2,19,5225,5224,5224,46,0,2,419,25,444,998,-0.242609987122557,-0.393806897404806,-0.235026059632319,-0.226705371383006,-0.350730140245293,-0.281454956725774
20200404,"TN",3321,38070,NA,NA,311,NA,NA,NA,NA,416,"9a4555b4ea0d32017009e836958512d05cc69e17","2020-04-04T20:00:00Z",43,311,41391,41391,41391,47,6,18,3298,254,3552,999,-0.0700221927931756,0.442590802163688,-0.189642646128392,-0.187612222667121,0.314939587193595,-0.185944338019721
20200404,"TX",6110,57641,NA,196,NA,NA,NA,NA,NA,38,"48b48de447638a10ca85269ada674586a07c6519","2020-04-04T20:00:00Z",105,NA,63751,63751,63751,48,15,0,7207,780,7987,1000,0.0848016600162951,0.937755040116831,NA,-0.128495753877247,0.726496715588594,-0.292129672934097
20200404,"UT",1428,26615,NA,NA,117,NA,NA,NA,NA,NA,"7488de1606fb85c66768cd77a8f5b6742325f57a","2020-04-04T20:00:00Z",8,117,28043,28043,28043,49,1,11,3613,182,3795,1001,-0.175107009346897,0.152768802993832,-0.219794640031686,-0.220984422790437,0.0692569150193353,NA
20200404,"VA",2407,19145,NA,NA,390,NA,145,NA,108,NA,"44eaf300e7ae68bb5f75324ab03882f20c0c5c6e","2020-04-04T20:00:00Z",52,390,21552,21552,21552,51,6,78,2152,395,2547,1002,-0.12076045075942,-0.0362290436931014,-0.177364256858494,-0.179030799778269,-0.0502161315107156,NA
20200404,"VI",40,184,42,NA,NA,NA,NA,NA,NA,34,"1f30a0f58472c56075f6ceef3a03b932f858d499","2020-04-04T20:00:00Z",NA,NA,266,224,224,78,0,0,30,2,32,1003,-0.252158105689509,-0.515959722545972,NA,NA,-0.442005265455973,-0.293253327271815
20200404,"VT",461,5383,NA,29,45,NA,NA,NA,NA,15,"360482bd60b638d752907eee73f063bb7c1298f4","2020-04-04T20:00:00Z",20,45,5844,5844,5844,50,3,0,544,72,616,1004,-0.228787420127376,-0.384420257361854,-0.230985070758682,-0.2095425256053,-0.339336854803589,-0.298590685375977
20200404,"WA",7934,75633,NA,574,NA,174,NA,NA,NA,NA,"246fb1a68960c3b314c99a0aa806e0bbc1928bc1","2020-04-04T20:00:00Z",345,NA,83567,83567,83567,53,20,0,2800,386,3186,1005,0.186056126679785,1.39296913082517,NA,0.100342189825491,1.09122909735404,NA
20200404,"WI",2112,23859,NA,NA,588,NA,NA,NA,NA,NA,"53b4a4b3e0ef24896a5d026a80ca4246d6b4f550","2020-04-04T20:00:00Z",56,588,25971,25971,25971,55,19,101,1482,200,1682,1006,-0.137136584348088,0.0830394769604735,-0.146590572359256,-0.17521683404989,0.0311197786135017,NA
20200404,"WV",282,7404,NA,NA,NA,NA,NA,NA,NA,NA,"d80af5ae8b58e07f6c9ff6bc393c3d2280e539aa","2020-04-04T20:00:00Z",2,NA,7686,7686,7686,54,0,0,1274,45,1319,1007,-0.238724124915076,-0.333287104998495,NA,-0.226705371383006,-0.305433087786434,NA
20200404,"WY",187,2945,NA,NA,23,NA,NA,NA,NA,49,"415d73e6e2ac994fdc01d676595fb7ac5b666b1f","2020-04-04T20:00:00Z",0,23,3132,3132,3132,56,0,2,241,25,266,1008,-0.2439977950538,-0.446103891929825,-0.234404369036375,-0.228612354247195,-0.389253801682267,-0.289039623505372
20200403,"AK",157,5859,NA,NA,15,NA,NA,NA,NA,NA,"192f851a8f9b68576ed308814322d1333b538699","2020-04-03T20:00:00Z",3,15,6016,6016,6016,2,0,6,980,14,994,1009,-0.245663164571291,-0.37237702108033,-0.235647750228263,-0.225751879950911,-0.336171030739012,NA
20200403,"AL",1432,8187,NA,NA,NA,NA,NA,NA,NA,NA,"2321b8fce440dd33ac0feef0e923113ffffbf603","2020-04-03T20:00:00Z",35,NA,9619,9619,9619,1,3,0,684,199,883,1010,-0.174884960077898,-0.31347648733372,NA,-0.195240154123879,-0.269854378967671,NA
20200403,"AR",704,8995,NA,71,105,NA,NA,26,39,60,"a129a75b81c57893907409886ae725cdb64e4b2c","2020-04-03T20:00:00Z",12,105,9699,9699,9699,5,0,5,1115,61,1176,1011,-0.215297927035694,-0.293033346754999,-0.221659711819519,-0.217170457062058,-0.268381902658565,-0.285949574076647
20200403,"AS",0,3,2,NA,NA,NA,NA,NA,NA,NA,"927c34f4a05fc499874a1e27f00bc9b1f4fe7fe3","2020-04-03T20:00:00Z",0,NA,5,3,3,60,0,0,0,0,0,1012,-0.254378598379498,-0.520539188442938,NA,-0.228612354247195,-0.446809219414429,NA
20200403,"AZ",1769,22904,NA,NA,NA,NA,NA,NA,NA,NA,"2034453edd5b83833266bd4b71eb40738571fb8e","2020-04-03T20:00:00Z",41,NA,24673,24673,24673,4,9,0,1793,171,1964,1013,-0.156177309164742,0.0588771016477531,NA,-0.189519205531311,0.00722885049826433,NA
20200403,"CA",10701,24599,59500,2188,NA,901,NA,NA,NA,NA,"67f105bfa3690e07b85e362a0c6c43aa796aba45","2020-04-03T20:00:00Z",237,NA,94800,35300,35300,6,34,0,790,1510,2300,1014,0.339658708509762,0.101762155213262,NA,-0.00263488484074129,1.29798317710632,NA
20200403,"CO",3728,16683,NA,739,710,NA,NA,NA,NA,NA,"7fabb770d24cefb51234aade04a64761abbb9ebd","2020-04-03T20:00:00Z",97,710,20411,20411,20411,8,17,90,1380,386,1766,1015,-0.0474286796725393,-0.0985199002584602,-0.127629009182957,-0.136123685334005,-0.0712173248693334,NA
20200403,"CT",4914,15101,NA,909,NA,NA,NA,NA,NA,NA,"1951d0ca03e6ab2d9bffc4856b060402c69ea7e6","2020-04-03T20:00:00Z",131,NA,20015,20015,20015,9,19,0,625,1090,1715,1016,0.0184089285856293,-0.138545950252935,NA,-0.103704976642784,-0.0785060825994058,NA
20200403,"DC",757,4827,NA,NA,NA,NA,NA,NA,NA,206,"fbf3f83530b301cee1d7dc47fd0719b435edc428","2020-04-03T20:00:00Z",15,NA,5584,5584,5584,11,3,0,410,104,514,1017,-0.212355774221459,-0.398487566968003,NA,-0.214309982765774,-0.344122402808182,-0.24493619074993
20200403,"DE",450,4995,NA,63,NA,NA,NA,NA,NA,71,"b840b5921e6e7a1adc67cdefd1c22f4e046d277a","2020-04-03T20:00:00Z",14,NA,5445,5445,5445,10,2,0,429,57,486,1018,-0.229398055617123,-0.394237012986289,NA,-0.215263474197869,-0.346680830395253,-0.282859524647921
20200403,"FL",9585,82137,1225,NA,1287,NA,NA,NA,NA,NA,"b57074c59ada3265eae0eff0d8740ad16a99e8cd","2020-04-03T20:00:00Z",163,1287,92947,91722,91722,12,35,164,12851,1575,14426,1019,0.277706962459074,1.55752629211725,-0.0379501407180055,-0.0731932508157522,1.26387694459666,NA
20200403,"GA",5831,19434,NA,NA,1158,NA,NA,NA,NA,NA,"c82f88637af7d0c85b2360390bb2386b0da43065","2020-04-03T20:00:00Z",184,1158,25265,25265,25265,13,21,102,1825,483,2308,1020,0.0693137235036231,-0.0289170788078907,-0.0579996624372062,-0.0531699307417626,0.0181251751856453,NA
20200403,"GU",84,459,NA,19,NA,2,NA,NA,NA,14,"043fa723d9c8baf2770180cf58a90543d8ada0b2","2020-04-03T20:00:00Z",4,NA,543,543,543,66,1,0,17,2,19,1021,-0.249715563730521,-0.509001970492571,NA,-0.224798388518816,-0.436906816235695,-0.298871598960407
20200403,"HI",285,10206,NA,NA,15,NA,6,NA,NA,72,"1c81c643bccf41f562ee8a0b1565f639a71e5cb7","2020-04-03T20:00:00Z",2,15,10491,10491,10491,15,1,0,0,27,27,1022,-0.238557587963327,-0.262393936803476,-0.235647750228263,-0.226705371383006,-0.253804387198421,-0.282578611063492
20200403,"IA",699,8754,NA,80,138,NA,NA,NA,NA,188,"feb894b5b255cf3a6496c9856b448a6307f9b022","2020-04-03T20:00:00Z",11,138,9453,9453,9453,19,0,18,700,85,785,1023,-0.215575488621943,-0.299130867645434,-0.216530764402979,-0.218123948494153,-0.272909767309065,-0.249992635269662
20200403,"ID",891,7054,NA,NA,56,NA,7,NA,NA,NA,"a3f3c21c0ca004354535ce3e1e5108d313bd5a30","2020-04-03T20:00:00Z",9,56,7945,7945,7945,16,0,7,441,222,663,1024,-0.204917123709997,-0.342142425793732,-0.229275421619835,-0.220030931358343,-0.300665945735704,NA
20200403,"IL",8904,39144,NA,NA,NA,NA,NA,NA,NA,NA,"5393eb554824524a4a63bbec9c795869c7869414","2020-04-03T20:00:00Z",210,NA,48048,48048,48048,17,53,0,3183,1209,4392,1025,0.239903074412014,0.469763986546789,NA,-0.0283791535072993,0.43746802206504,NA
20200403,"IN",3437,14398,NA,NA,NA,NA,NA,NA,NA,NA,"b6a582ed478dfba401e4a56efe6e9e4a1b532d04","2020-04-03T20:00:00Z",102,NA,17835,17835,17835,18,24,0,1152,398,1550,1026,-0.063582763992208,-0.156332494593084,NA,-0.131356228173531,-0.118631062022532,NA
20200403,"KS",620,6454,NA,NA,151,NA,NA,NA,NA,NA,"423f188ae5bf45319e336f75b49a3708bdbc8494","2020-04-03T20:00:00Z",17,151,7074,7074,7074,20,4,13,395,68,463,1027,-0.219960961684671,-0.357322975728426,-0.21451026996616,-0.212402999901585,-0.316697531551091,NA
20200403,"KY",770,12034,NA,NA,NA,NA,NA,NA,NA,NA,"b7ec08543b9b2324d60694f6721979dc00c54543","2020-04-03T20:00:00Z",31,NA,12804,12804,12804,21,11,0,4814,90,4904,1028,-0.211634114097213,-0.216143861335777,NA,-0.199054119852258,-0.211231415911407,NA
20200403,"LA",10297,43348,NA,1707,NA,NA,NA,535,NA,NA,"67272131caf7c308a8c118046b0f4720f48b292a","2020-04-03T20:00:00Z",370,NA,53645,53645,53645,22,60,0,1412,1147,2559,1029,0.317231732340875,0.576129039755875,NA,0.124179475627859,0.540486145840836,NA
20200403,"MA",10402,52560,NA,NA,966,NA,NA,NA,NA,NA,"b7bee14b9475ba25ad0b28497d483cec03221230","2020-04-03T20:00:00Z",192,966,62962,62962,62962,25,38,153,4918,1436,6354,1030,0.323060525652096,0.809201083086535,-0.0878408110425281,-0.0455419992850047,0.71197441799004,NA
20200403,"MD",2758,20932,NA,NA,664,NA,NA,NA,NA,159,"748f7091af15d9ca085a92ba09b7390f763b6eb5","2020-04-03T20:00:00Z",42,664,23690,23690,23690,24,6,82,2042,427,2469,1031,-0.101275627404768,0.00898369419572726,-0.134778451036316,-0.188565714099216,-0.01086420214987,-0.25813912921812
20200403,"ME",432,6088,NA,NA,75,NA,NA,NA,NA,113,"4b5209b1b8259d319beb467d9b74d759206853f8","2020-04-03T20:00:00Z",9,75,6520,6520,6520,23,2,7,0,56,56,1032,-0.230397277327618,-0.366583111188589,-0.2263223912891,-0.220030931358343,-0.326894429991647,-0.27106115410188
20200403,"MI",15252,33670,NA,NA,NA,NA,NA,NA,NA,56,"6d7b1e9deef1dc89156d45d3791fd07684b2b368","2020-04-03T20:00:00Z",479,NA,48922,48922,48922,26,62,0,3302,1135,4437,1033,0.59229526431324,0.331266769309269,NA,0.228110041726186,0.453554825742018,-0.287073228414365
20200403,"MN",789,23438,NA,86,156,40,40,NA,NA,NA,"6c45e5c1cc14d97b2d8c49fc1e64ae7a7ebb3861","2020-04-03T20:00:00Z",22,156,24227,24227,24227,27,4,18,1786,47,1833,1034,-0.210579380069468,0.0723877910896303,-0.21373315672123,-0.207635542741111,-0.00098020492499906,NA
20200403,"MO",2113,19357,NA,NA,NA,NA,NA,NA,NA,NA,"4b8f07be28b3788c1fbf8838dfb55730f628b262","2020-04-03T20:00:00Z",19,NA,21470,21470,21470,29,0,0,1508,279,1787,1035,-0.137081072030838,-0.0308652493828431,NA,-0.210496017037395,-0.0517254197275488,NA
20200403,"MP",8,13,10,NA,NA,NA,NA,NA,NA,NA,"6642918d88a155cb1d4ec9916bd848942a950a82","2020-04-03T20:00:00Z",1,NA,31,21,21,69,0,0,0,0,0,1036,-0.2539344998415,-0.52028617927736,NA,-0.2276588628151,-0.44633066461397,NA
20200403,"MS",1358,4753,NA,NA,420,NA,NA,NA,NA,NA,"8fa26347da7a40d2568c9ec1881dcb83d4ba139c","2020-04-03T20:00:00Z",29,420,6111,6111,6111,28,3,60,0,181,181,1037,-0.178992871554377,-0.400359834793282,-0.172701577388912,-0.200961102716448,-0.334422465121949,NA
20200403,"MT",243,5333,NA,NA,24,NA,NA,NA,NA,NA,"58d29fc14826e53d165af859f9d3b6aa2a562cd4","2020-04-03T20:00:00Z",5,24,5576,5576,5576,30,0,4,240,16,256,1038,-0.240889105287815,-0.385685303189745,-0.234248946387389,-0.223844897086722,-0.344269650439092,NA
20200403,"NC",2093,29505,NA,184,NA,NA,NA,NA,NA,NA,"f9a94cae7cfc07dcd853c4ffe5b95a6a7fb2b91c","2020-04-03T20:00:00Z",19,NA,31598,31598,31598,37,3,0,2683,236,2919,1039,-0.138191318375832,0.225888451845939,NA,-0.210496017037395,0.134690081005213,NA
20200403,"ND",173,5625,NA,NA,29,NA,NA,NA,NA,55,"84ef01d179db6bf5d01711b8006489518c3cb319","2020-04-03T20:00:00Z",3,29,5798,5798,5798,38,0,1,804,14,818,1040,-0.244774967495296,-0.378297435554861,-0.233471833142459,-0.225751879950911,-0.340183528681324,-0.287354141998795
20200403,"NE",279,4487,11,NA,NA,NA,NA,NA,NA,NA,"4afd0964d77f63c02401a16e57510b1d974e875d","2020-04-03T20:00:00Z",6,NA,4777,4766,4766,31,1,0,509,33,542,1041,-0.238890661866826,-0.407089878597663,NA,-0.222891405654627,-0.358976007576284,NA
20200403,"NH",479,6575,114,NA,73,NA,NA,NA,NA,101,"d868c7b35e0058b0fc967b11ce603223586ff8a4","2020-04-03T20:00:00Z",5,73,7168,7054,7054,33,1,15,497,64,561,1042,-0.227788198416881,-0.354261564824929,-0.226633236587072,-0.223844897086722,-0.314967371887892,-0.274432117115034
20200403,"NJ",29895,37608,NA,3016,NA,NA,NA,NA,NA,NA,"03c9451e42a8c786a5cf424ad0fbfb412981e80b","2020-04-03T20:00:00Z",646,NA,67503,67503,67503,34,109,0,4088,4305,8393,1043,1.4051621258009,0.430901778713974,NA,0.387343110886008,0.795555854485644,NA
20200403,"NM",403,14375,NA,31,NA,NA,NA,NA,NA,26,"09eb92561715a0365bc92c3a3b35f0c08b82690e","2020-04-03T20:00:00Z",7,NA,14778,14778,14778,35,1,0,727,40,767,1044,-0.23200713452786,-0.156914415673914,NA,-0.221937914222532,-0.174898062984227,-0.295500635947252
20200403,"NV",1514,13018,NA,NA,NA,NA,NA,NA,NA,NA,"b06428c9678bd268d2992c491635ac82ec96bf35","2020-04-03T20:00:00Z",43,NA,14532,14532,14532,32,5,0,430,56,486,1045,-0.170332950063421,-0.191247759442879,NA,-0.187612222667121,-0.179425927634727,NA
20200403,"NY",102863,157657,NA,14810,23696,3731,NA,NA,NA,8886,"3581ea3846e784ce3996c873effe694f50617310","2020-04-03T20:00:00Z",2935,23696,260520,260520,260520,36,562,2879,11073,10482,21555,1046,5.45578489087851,3.468251510564,3.44491600041043,2.56988499895087,4.34821785141845,2.19339372209871
20200403,"OH",3312,35063,NA,NA,895,NA,288,NA,NA,NA,"4f9def22c6f51b8839104ffcb46d41122de71744","2020-04-03T20:00:00Z",91,895,38375,38375,38375,39,10,93,3047,410,3457,1047,-0.070521803648423,0.366510946074316,-0.0988758191205378,-0.141844633926574,0.259427230340316,NA
20200403,"OK",988,1315,NA,171,289,123,NA,NA,NA,383,"ce94ae6cd03042a8be757810176e3101087d0ee9","2020-04-03T20:00:00Z",38,289,2303,2303,2303,40,4,32,50,109,159,1048,-0.199532428936774,-0.487344385919075,-0.193061944406085,-0.192379679827595,-0.404512337435373,-0.195214486305897
20200403,"OR",899,16535,NA,188,204,NA,NA,38,NA,NA,"bc8939b3d2eaa3d2307a465344d028859fb57771","2020-04-03T20:00:00Z",22,204,17434,17434,17434,41,1,16,1276,73,1349,1049,-0.204473025171999,-0.102264435909018,-0.2062728695699,-0.207635542741111,-0.126011849521923,NA
20200403,"PA",8420,53695,NA,NA,852,NA,NA,NA,NA,NA,"aade9d40167b6e73754871c40386092b362363a2","2020-04-03T20:00:00Z",102,852,62115,62115,62115,42,12,122,5997,1404,7401,1050,0.21303511286315,0.837917623379664,-0.105558993026938,-0.131356228173531,0.696384575067385,NA
20200403,"PR",378,2049,1055,NA,NA,NA,NA,NA,NA,NA,"31c1cb53249716895ec3490c18feb99b785a620a","2020-04-03T20:00:00Z",15,NA,3482,2427,2427,72,3,0,445,62,507,1051,-0.233394942459103,-0.468773513165634,NA,-0.214309982765774,-0.38281171782993,NA
20200403,"RI",709,4857,NA,77,NA,14,NA,6,NA,35,"0f4d117ec3f26dff910fff56bd42e00ac645986c","2020-04-03T20:00:00Z",14,NA,5566,5566,5566,44,2,0,445,52,497,1052,-0.215020365449446,-0.397728539471268,NA,-0.215263474197869,-0.34445370997773,-0.292972413687386
20200403,"SC",1554,5441,NA,NA,241,NA,NA,NA,NA,NA,"83a9526f05767b32166dffbd1c0668fe1e12c1b5","2020-04-03T20:00:00Z",31,241,6995,6995,6995,45,0,-655,0,0,0,1053,-0.168112457373432,-0.3829528042015,-0.200522231557416,-0.199054119852258,-0.318151601906333,NA
20200403,"SD",187,4593,3,NA,17,NA,NA,NA,NA,69,"aa416c771bd2c9e919678126e5564dbe952c2e46","2020-04-03T20:00:00Z",2,17,4783,4780,4780,46,0,0,376,22,398,1054,-0.2439977950538,-0.404407981442533,-0.235336904930291,-0.226705371383006,-0.358865571853101,-0.283421351816781
20200403,"TN",3067,34772,NA,NA,293,NA,NA,NA,NA,248,"019351b10edda80786a653adea2799cab1992e8a","2020-04-03T20:00:00Z",37,293,37839,37839,37839,47,5,30,3006,222,3228,1055,-0.0841223213746046,0.35914837935599,-0.192440253810141,-0.19333317125969,0.249561639069309,-0.233137820203888
20200403,"TX",5330,50434,NA,196,NA,NA,NA,NA,NA,38,"d995c4ec3f315bd5c26553907caa07bff418a7d9","2020-04-03T20:00:00Z",90,NA,55764,55764,55764,48,20,0,4424,661,5085,1056,0.041502052561513,0.755411334484605,NA,-0.142798125358668,0.579488362078269,-0.292129672934097
20200403,"UT",1246,23002,NA,NA,106,NA,NA,NA,NA,NA,"be88433eea3c0ab307191b78f63c45fe05615642","2020-04-03T20:00:00Z",7,106,24248,24248,24248,49,0,6,2847,172,3019,1057,-0.185210251086346,0.0613565914704197,-0.221504289170533,-0.221937914222532,-0.000593679893858855,NA
20200403,"VA",2012,16993,NA,NA,312,NA,145,NA,108,NA,"cb349d06a8404e8ea589d4d05f5ae53dfdbd1692","2020-04-03T20:00:00Z",46,312,19005,19005,19005,51,5,7,1110,306,1416,1058,-0.14268781607306,-0.0906766161255353,-0.189487223479406,-0.184751748370837,-0.0970960960018633,NA
20200403,"VI",38,154,56,NA,NA,NA,NA,NA,NA,29,"17ad51e2c11f205d7826f212c444c6191de61144","2020-04-03T20:00:00Z",NA,NA,248,192,192,78,0,0,5,5,10,1059,-0.252269130324008,-0.516718750042707,NA,NA,-0.442336572625521,-0.294657895193963
20200403,"VT",389,4839,NA,29,45,NA,NA,NA,NA,15,"fd502b9dcb8608ca17ea5eecf37d01466c5f5389","2020-04-03T20:00:00Z",17,45,5228,5228,5228,50,0,0,128,51,179,1060,-0.232784306969356,-0.398183955969309,-0.230985070758682,-0.212402999901585,-0.350674922383701,-0.298590685375977
20200403,"WA",7548,72833,NA,NA,NA,NA,NA,NA,NA,NA,"7b6e7fef4562af7b344a620c66dd50ad95492b4d","2020-04-03T20:00:00Z",325,NA,80381,80381,80381,53,29,0,4019,586,4605,1061,0.164628372221393,1.32212656446327,NA,0.081272361183596,1.03258772834391,NA
20200403,"WI",1912,22377,NA,NA,487,NA,NA,NA,NA,NA,"ac2e774ab91aaf87bd106a4d19ddc35d0a14d163","2020-04-03T20:00:00Z",37,487,24289,24289,24289,55,6,26,2060,182,2242,1062,-0.148239047798032,0.0455435186217807,-0.162288259906847,-0.19333317125969,0.000160964214557735,NA
20200403,"WV",237,6130,NA,NA,1,NA,NA,NA,NA,NA,"0d5735f82295c4874f145fbc22684001af9837e6","2020-04-03T20:00:00Z",2,1,6367,6367,6367,54,0,0,854,20,874,1063,-0.241222179191314,-0.36552047269316,-0.237823667314068,-0.226705371383006,-0.329710540932811,NA
20200403,"WY",162,2704,NA,NA,21,NA,NA,NA,NA,37,"3fa4d519d76a3a9a53f819f66887a8a4f7587958","2020-04-03T20:00:00Z",0,21,2866,2866,2866,56,0,2,265,12,277,1064,-0.245385602985043,-0.45220141282026,-0.234715214334347,-0.228612354247195,-0.394149785410042,-0.292410586518527
20200402,"AK",143,4879,NA,NA,9,NA,NA,NA,NA,NA,"87a29f5de0e12ea1b772006bfa38cdee3327489e","2020-04-02T20:00:00Z",3,9,5022,5022,5022,2,0,0,409,10,419,1065,-0.246440337012787,-0.397171919306996,-0.23658028612218,-0.225751879950911,-0.354466548879648,NA
20200402,"AL",1233,7503,NA,NA,NA,NA,NA,NA,NA,NA,"1a78d31c95bd0d315fc61461107fcd8c66e53b43","2020-04-02T20:00:00Z",32,NA,8736,8736,8736,1,6,0,806,156,962,1066,-0.185931911210592,-0.33078231425927,NA,-0.198100628420163,-0.286106836229423,NA
20200402,"AR",643,7880,NA,66,100,NA,NA,23,32,47,"d9bd463d4e0eec83d73a3185176ba4d9bb0e7a98","2020-04-02T20:00:00Z",12,100,8523,8523,8523,5,2,10,526,59,585,1067,-0.218684178387927,-0.321243868716971,-0.222436825064449,-0.217170457062058,-0.290027304402417,-0.289601450674231
20200402,"AS",0,3,2,NA,NA,NA,NA,NA,NA,NA,"33ed9ee9243012a2f29381536962f508253e1df0","2020-04-02T20:00:00Z",0,NA,5,3,3,60,0,0,0,0,0,1068,-0.254378598379498,-0.520539188442938,NA,-0.228612354247195,-0.446809219414429,NA
20200402,"AZ",1598,21111,NA,NA,NA,NA,NA,NA,NA,NA,"6e70cfc7ece882cb642606ef4d42687c36b5f6cc","2020-04-02T20:00:00Z",32,NA,22709,22709,22709,4,3,0,1466,185,1651,1069,-0.165669915414444,0.0135125582595775,NA,-0.198100628420163,-0.0289204428902767,NA
20200402,"CA",9191,23809,59500,1922,NA,816,NA,NA,NA,NA,"99877fe91b05bb13daef3f63c02c50d2a271e7f5","2020-04-02T20:00:00Z",203,NA,92500,33000,33000,6,32,0,2037,1036,3073,1070,0.255835109462684,0.0817744311325824,NA,-0.0350535935319625,1.25564948321953,NA
20200402,"CO",3342,15303,NA,698,620,NA,NA,NA,NA,NA,"54c77e38711f0c15356f554fa669ccfb4f8e6f50","2020-04-02T20:00:00Z",80,620,18645,18645,18645,8,11,111,1420,376,1796,1071,-0.0688564341309314,-0.133435165108255,-0.141617047591702,-0.152333039679616,-0.103722239392838,NA
20200402,"CT",3824,14476,NA,827,NA,NA,NA,NA,NA,NA,"bbaf84bc79e98252465e76199b3d66cb58316223","2020-04-02T20:00:00Z",112,NA,18300,18300,18300,9,27,0,1433,267,1700,1072,-0.0420994972165661,-0.154359023101574,NA,-0.121821313852584,-0.110072293475856,NA
20200402,"DC",653,4417,NA,NA,NA,NA,NA,NA,NA,173,"bb0f0a7da39336cefc7629d9814ca0bd2a83e358","2020-04-02T20:00:00Z",12,NA,5070,5070,5070,11,1,0,1155,67,1222,1073,-0.21812905521543,-0.40886094275671,NA,-0.217170457062058,-0.353583063094185,-0.254206339036106
20200402,"DE",393,4566,NA,56,NA,NA,NA,NA,NA,49,"ed433f1aae9fc98fb0f7510f5bbd3f0bd9cdf5ab","2020-04-02T20:00:00Z",12,NA,4959,4959,4959,10,1,0,551,25,576,1074,-0.232562257700357,-0.405091106189595,NA,-0.217170457062058,-0.355626123973069,-0.289039623505372
20200402,"FL",8010,69286,1285,NA,1123,NA,NA,NA,NA,NA,"174161bf2644248219c4f77323f7aa378fc8d409","2020-04-02T20:00:00Z",128,1123,78581,77296,77296,12,41,174,9757,1055,10812,1075,0.190275062790764,1.23238421343267,-0.063439455151718,-0.106565450939068,0.999457011389033,NA
20200402,"GA",5348,17609,NA,NA,1056,NA,NA,NA,NA,NA,"15b36e0f73598e9edefa4eb26b735231587f472d","2020-04-02T20:00:00Z",163,1056,22957,22957,22957,13,24,104,1921,710,2631,1076,0.042501274272008,-0.0750912515259167,-0.0738527726337835,-0.0731932508157522,-0.0243557663320495,NA
20200402,"GU",82,442,NA,19,NA,2,NA,NA,NA,12,"50fcb6de190ca75d99bd2eaf474a7bf0c5156550","2020-04-02T20:00:00Z",3,NA,524,524,524,66,0,0,36,5,41,1077,-0.24982658836502,-0.509432086074054,NA,-0.225751879950911,-0.437256529359107,-0.299433426129266
